time, x, y, z
23.748, 0.00286638666876, 0.571623779325, -4.21378300505
23.767, 0.00276990840212, 0.558183837918, -4.19038126784
23.787, 0.00268281018361, 0.565205932645, -4.16924784499
23.807, 0.00258676591329, 0.562040649441, -4.14592335524
23.827, 0.00249550072476, 0.559159790066, -4.1237108499
23.848, 0.00240883254446, 0.566532836941, -4.1026255876
23.867, 0.00231755012646, 0.553880859402, -4.08047936278
23.887, 0.0022263424471, 0.561320434597, -4.05837605299
23.907, 0.00213531870395, 0.548882080105, -4.03627274352
23.929, 0.00203526276164, 0.556317382839, -4.01199696363
23.947, 0.00194883567747, 0.544193969753, -3.99103901686
23.967, 0.00185349280946, 0.541959472682, -3.96788142043
23.987, 0.00176754873246, 0.520034423854, -3.94696185888
24.007, 0.00167729519308, 0.528084350612, -3.92493770438
24.026, 0.00159167975653, 0.526311889674, -3.90407774748
24.047, 0.00148833612911, 0.514286743189, -3.87883708776
