time, x, y, z
19.609, 0.703367693534, -0.00987383643027, -5.00922448609
19.619, 0.704128655043, -0.00987344313951, -5.00892318634
19.628, 0.704819261011, -0.00987308092725, -5.00864863697
19.639, 0.690697351885, -0.0128783228166, -5.01069384728
19.648, 0.691221026216, -0.0128784342643, -5.01042212624
19.658, 0.691749624254, -0.0128785466717, -5.01014688108
19.668, 0.692283145999, -0.0128786600372, -5.0098681118
19.678, 0.690869424891, -0.0131609237049, -5.01003827859
19.688, 0.691379410623, -0.0131613200021, -5.00976021643
19.699, 0.691894130148, -0.0131617227772, -5.00947867443
19.708, 0.689181138038, -0.0133149405255, -5.00830602247
19.719, 0.68965018844, -0.0133155903007, -5.00800232995
19.729, 0.690171005959, -0.013316317675, -5.00766434493
19.738, 0.690601505251, -0.0133169242629, -5.00738428082
19.749, 0.678892789538, -0.0169754163186, -5.0071619873
19.759, 0.679144027346, -0.0169755018418, -5.0068772418
19.768, 0.679397888604, -0.0169755883751, -5.00658961465
19.778, 0.679682871612, -0.0169756856483, -5.0062668271
19.788, 0.681396432028, -0.0151162251266, -5.00634869419
19.799, 0.681712125631, -0.0151163523513, -5.0060257695
19.808, 0.682031195978, -0.0151164812919, -5.00569932707
19.819, 0.682385887778, -0.0151166250221, -5.00533637088
19.828, 0.67933444714, -0.0152393607584, -5.00594049401
19.838, 0.679608873864, -0.0152396911336, -5.00561821684
19.848, 0.679886365499, -0.0152400275868, -5.00529250601
19.859, 0.680166922043, -0.0152403701707, -5.00496336153
19.868, 0.676922852174, -0.0154098634119, -5.00151056949
19.879, 0.677150860963, -0.0154100073494, -5.00112244189
19.889, 0.677358526674, -0.0154101390142, -5.00076976887
19.898, 0.677591724152, -0.0154102874422, -5.00037455179
19.908, 0.674936649906, -0.014928539556, -5.00085237726
